patient_region,hospital_id,distance
"Neumünster, Stadt",1715,599.13
"Neumünster, Stadt",1716,599.13
"Neumünster, Stadt",1717,599.13
"Neumünster, Stadt",1718,599.13
"Neumünster, Stadt",1719,599.13
"Neumünster, Stadt",1720,599.13
"Neumünster, Stadt",1721,599.13
"Neumünster, Stadt",1793,676.85
"Neumünster, Stadt",1794,676.85
"Neumünster, Stadt",1795,676.85
"Neumünster, Stadt",1813,654.62
"Neumünster, Stadt",1814,654.62
"Neumünster, Stadt",1815,654.62
"Neumünster, Stadt",1817,681.12
"Neumünster, Stadt",1818,681.12
"Neumünster, Stadt",1819,582.22
"Neumünster, Stadt",1824,655.34
"Neumünster, Stadt",1828,642.78
"Neumünster, Stadt",1829,642.78
"Neumünster, Stadt",1830,661.6
"Neumünster, Stadt",1831,661.6
"Neumünster, Stadt",1833,736.19
"Neumünster, Stadt",1834,736.19
"Neumünster, Stadt",1835,736.19
"Neumünster, Stadt",1836,736.19
"Neumünster, Stadt",1843,672.96
"Neumünster, Stadt",1844,672.96
"Neumünster, Stadt",1845,672.96
"Neumünster, Stadt",1887,682.36
"Neumünster, Stadt",1888,682.36
"Neumünster, Stadt",1893,714.78
"Neumünster, Stadt",1908,604.91
"Neumünster, Stadt",1909,624.66
"Neumünster, Stadt",1910,624.66
"Neumünster, Stadt",1911,624.66
"Neumünster, Stadt",1912,624.66
"Neumünster, Stadt",1913,624.66
"Neumünster, Stadt",1920,588.15
"Neumünster, Stadt",1945,529.62
"Neumünster, Stadt",1946,529.62
"Neumünster, Stadt",1956,570.95
"Neumünster, Stadt",1957,570.95
"Neumünster, Stadt",1975,548.04
"Neumünster, Stadt",1976,548.04
"Neumünster, Stadt",1977,548.04
"Neumünster, Stadt",1979,493.79
"Neumünster, Stadt",1997,490.08
"Neumünster, Stadt",1998,490.08
"Neumünster, Stadt",2003,436.29
"Neumünster, Stadt",2004,436.29
"Neumünster, Stadt",2005,453.17
"Neumünster, Stadt",2009,443.19
"Neumünster, Stadt",2017,503.58
"Neumünster, Stadt",2018,503.58
"Neumünster, Stadt",2019,503.58
"Neumünster, Stadt",2023,519.41
"Neumünster, Stadt",2024,519.41
"Neumünster, Stadt",2025,519.41
"Neumünster, Stadt",2026,519.41
"Neumünster, Stadt",2027,519.41
"Neumünster, Stadt",2028,519.41
"Neumünster, Stadt",2029,519.41
"Neumünster, Stadt",2030,519.41
"Neumünster, Stadt",2031,519.41
"Neumünster, Stadt",2032,519.41
"Neumünster, Stadt",2033,519.41
"Neumünster, Stadt",2034,519.41
"Neumünster, Stadt",2035,519.41
"Neumünster, Stadt",2036,519.41
"Neumünster, Stadt",2037,519.41
"Neumünster, Stadt",2038,519.41
"Neumünster, Stadt",2039,532.63
"Neumünster, Stadt",2055,547.71
"Neumünster, Stadt",2056,547.71
"Neumünster, Stadt",2082,431.02
"Neumünster, Stadt",2083,431.02
"Neumünster, Stadt",2084,431.02
"Neumünster, Stadt",2085,431.02
"Neumünster, Stadt",2086,431.02
"Neumünster, Stadt",2093,482.48
"Neumünster, Stadt",2096,488.9
"Neumünster, Stadt",2117,690.34
"Neumünster, Stadt",2118,690.34
"Neumünster, Stadt",2119,706.37
"Neumünster, Stadt",2120,706.37
"Neumünster, Stadt",2121,706.37
"Neumünster, Stadt",2122,677.26
"Neumünster, Stadt",2123,677.26
"Neumünster, Stadt",2133,625.28
"Neumünster, Stadt",2134,625.28
"Neumünster, Stadt",2138,631.63
"Neumünster, Stadt",2182,412.76
"Neumünster, Stadt",2183,412.76
"Neumünster, Stadt",2184,412.76
"Neumünster, Stadt",2187,574.02
"Neumünster, Stadt",2188,574.02
"Neumünster, Stadt",2193,547.77
"Neumünster, Stadt",2194,547.77
"Neumünster, Stadt",2430,140.8
"Neumünster, Stadt",2431,140.8
"Neumünster, Stadt",2432,140.8
"Neumünster, Stadt",2433,140.8
"Neumünster, Stadt",2434,140.8
"Neumünster, Stadt",2435,140.8
"Neumünster, Stadt",2436,140.8
"Neumünster, Stadt",2437,140.8
"Neumünster, Stadt",2438,140.8
"Neumünster, Stadt",2439,140.8
"Neumünster, Stadt",2440,140.8
"Neumünster, Stadt",2441,106.33
"Neumünster, Stadt",2442,106.33
"Neumünster, Stadt",2443,106.33
"Neumünster, Stadt",2444,106.33
"Neumünster, Stadt",2542,410.32
"Neumünster, Stadt",2543,410.32
"Neumünster, Stadt",2554,439.86
"Neumünster, Stadt",2565,468.58
"Neumünster, Stadt",2566,468.58
"Neumünster, Stadt",2567,468.58
"Neumünster, Stadt",2577,400.35
"Neumünster, Stadt",2699,205.62
"Neumünster, Stadt",2700,205.62
"Neumünster, Stadt",2701,205.62
"Neumünster, Stadt",2702,205.62
"Neumünster, Stadt",2727,290.99
"Neumünster, Stadt",2752,351.02
"Neumünster, Stadt",2753,351.02
"Neumünster, Stadt",2754,351.02
"Neumünster, Stadt",2755,332.95
"Neumünster, Stadt",2756,408.94
"Neumünster, Stadt",2757,408.94
"Neumünster, Stadt",2768,421.27
"Neumünster, Stadt",2769,421.27
"Neumünster, Stadt",2782,393.16
"Neumünster, Stadt",2783,393.16
Dithmarschen,95,60.56
Dithmarschen,96,60.56
Dithmarschen,97,87.17
Dithmarschen,98,87.17
Dithmarschen,240,202.26
Dithmarschen,243,263.51
Dithmarschen,249,263.51
Dithmarschen,251,249.39
Dithmarschen,253,202.26
Dithmarschen,254,249.39
Dithmarschen,256,217.03
Dithmarschen,257,239.63
Dithmarschen,260,268.5
Dithmarschen,262,217.03
Dithmarschen,269,294.79
Dithmarschen,285,180.46
Dithmarschen,309,165.47
Dithmarschen,312,155.47
Dithmarschen,314,155.47
Dithmarschen,326,263.51
Dithmarschen,328,227.76
Dithmarschen,329,227.76
Dithmarschen,330,250.61
Dithmarschen,331,227.76
Dithmarschen,332,227.76
Dithmarschen,334,250.61
Dithmarschen,335,250.61
Dithmarschen,336,165.47
Dithmarschen,344,180.46
Dithmarschen,345,180.46
Dithmarschen,346,38.55
Dithmarschen,347,38.55
Dithmarschen,355,131.59
Dithmarschen,358,131.59
Dithmarschen,361,131.59
Dithmarschen,366,115.67
Dithmarschen,367,115.67
Dithmarschen,405,158.67
Dithmarschen,415,158.67
Dithmarschen,438,38.55
Dithmarschen,455,164.5
Dithmarschen,458,109.82
Dithmarschen,587,350.17
Dithmarschen,614,367.61
Dithmarschen,615,367.61
Dithmarschen,616,367.61
Dithmarschen,617,367.61
Dithmarschen,618,367.61
Dithmarschen,619,367.61
Dithmarschen,708,416.16
Dithmarschen,709,416.16
Dithmarschen,719,396.03
Dithmarschen,780,274.7
Dithmarschen,781,274.7
Dithmarschen,825,253.07
Dithmarschen,826,253.07
Dithmarschen,827,253.07
Dithmarschen,835,252.01
Dithmarschen,836,252.01
Dithmarschen,837,252.01
Dithmarschen,838,252.01
Dithmarschen,847,226.03
Dithmarschen,848,226.03
Dithmarschen,849,226.03
Dithmarschen,853,260.73
Dithmarschen,854,260.73
Dithmarschen,879,269.48
Dithmarschen,880,269.48
Dithmarschen,881,269.48
Dithmarschen,882,269.48
Dithmarschen,883,269.48
Dithmarschen,884,269.48
Dithmarschen,1008,303.63
Dithmarschen,1009,303.63
Dithmarschen,1010,303.63
Dithmarschen,1011,303.63
Dithmarschen,1068,471.02
Dithmarschen,1069,471.02
Dithmarschen,1134,395.86
Dithmarschen,1135,395.86
Dithmarschen,1136,395.86
Dithmarschen,1137,395.86
Dithmarschen,1138,395.86
Dithmarschen,1190,400.01
Dithmarschen,1191,400.01
Dithmarschen,1192,400.01
Dithmarschen,1193,400.01
Dithmarschen,1265,395.18
Dithmarschen,1266,483.58
Dithmarschen,1267,483.58
Dithmarschen,1268,483.58
Dithmarschen,1269,483.58
Dithmarschen,1270,483.58
Dithmarschen,1288,426.09
Dithmarschen,1289,426.09
Dithmarschen,1290,426.09
Dithmarschen,1291,426.09
Dithmarschen,1348,523.0
Dithmarschen,1349,523.0
Dithmarschen,1356,548.26
Dithmarschen,1360,523.56
Dithmarschen,1361,523.56
Dithmarschen,1399,605.83
Dithmarschen,1400,605.83
Dithmarschen,1408,599.59
Dithmarschen,1419,605.09
Dithmarschen,1420,605.09
Dithmarschen,1422,582.46
Dithmarschen,1423,582.46
Dithmarschen,1424,582.46
Dithmarschen,1425,582.46
Dithmarschen,1448,560.11
Dithmarschen,1449,560.11
Dithmarschen,1450,560.11
Dithmarschen,1488,589.71
Dithmarschen,1489,589.71
Dithmarschen,1536,603.01
Dithmarschen,1537,603.01
Dithmarschen,1538,603.01
Dithmarschen,1544,632.11
Dithmarschen,1572,673.68
Dithmarschen,1573,673.68
Dithmarschen,1574,673.68
Dithmarschen,1596,664.06
Dithmarschen,1597,664.06
Dithmarschen,1608,683.95
Dithmarschen,1609,683.95
Dithmarschen,1613,719.9
Dithmarschen,1614,719.9
Dithmarschen,1615,719.9
Dithmarschen,1624,731.87
Dithmarschen,1625,731.87
Dithmarschen,1626,731.87
Dithmarschen,1627,731.87
Dithmarschen,1628,731.87
Dithmarschen,1645,627.34
Dithmarschen,1646,627.34
Dithmarschen,1647,627.34
Dithmarschen,1648,627.34
Dithmarschen,1655,624.12
Dithmarschen,1656,624.12
Dithmarschen,1657,624.12
Dithmarschen,1658,624.12
Dithmarschen,1682,672.84
Dithmarschen,1702,707.29
Dithmarschen,1703,707.29
Dithmarschen,1704,707.29
Dithmarschen,1705,707.29
Dithmarschen,1714,672.52
Dithmarschen,1715,618.76
Dithmarschen,1716,618.76
Dithmarschen,1717,618.76
Dithmarschen,1718,618.76
Dithmarschen,1719,618.76
Dithmarschen,1720,618.76
Dithmarschen,1721,618.76
Dithmarschen,1793,702.73
Dithmarschen,1794,702.73
Dithmarschen,1795,702.73
Dithmarschen,1813,673.35
Dithmarschen,1814,673.35
Dithmarschen,1815,673.35
Dithmarschen,1817,702.69
Dithmarschen,1818,702.69
Dithmarschen,1819,600.48
Dithmarschen,1824,677.02
Dithmarschen,1828,663.68
Dithmarschen,1829,663.68
Dithmarschen,1830,679.08
Dithmarschen,1831,679.08
Dithmarschen,1833,751.8
Dithmarschen,1834,751.8
Dithmarschen,1835,751.8
Dithmarschen,1836,751.8
Dithmarschen,1843,687.92
Dithmarschen,1844,687.92
Dithmarschen,1845,687.92
Dithmarschen,1887,700.08
Dithmarschen,1888,700.08
Dithmarschen,1893,739.65
Dithmarschen,1908,632.17
Dithmarschen,1909,653.91
Dithmarschen,1910,653.91
Dithmarschen,1911,653.91
Dithmarschen,1912,653.91
Dithmarschen,1913,653.91
Dithmarschen,1920,611.05
Dithmarschen,1945,553.87
Dithmarschen,1946,553.87
Dithmarschen,1956,599.71
Dithmarschen,1957,599.71
Dithmarschen,1975,573.65
Dithmarschen,1976,573.65
Dithmarschen,1977,573.65
Dithmarschen,1979,522.91
Dithmarschen,1997,509.23
Dithmarschen,1998,509.23
Dithmarschen,2003,459.18
Dithmarschen,2004,459.18
Dithmarschen,2005,476.56
Dithmarschen,2009,463.55
Dithmarschen,2017,521.81
Dithmarschen,2018,521.81
Dithmarschen,2019,521.81
Dithmarschen,2023,538.08
Dithmarschen,2024,538.08
Dithmarschen,2025,538.08
Dithmarschen,2026,538.08
Dithmarschen,2027,538.08
Dithmarschen,2028,538.08
Dithmarschen,2029,538.08
Dithmarschen,2030,538.08
Dithmarschen,2031,538.08
Dithmarschen,2032,538.08
Dithmarschen,2033,538.08
Dithmarschen,2034,538.08
Dithmarschen,2035,538.08
Dithmarschen,2036,538.08
Dithmarschen,2037,538.08
Dithmarschen,2038,538.08
Dithmarschen,2039,550.6
Dithmarschen,2055,565.68
Dithmarschen,2056,565.68
Dithmarschen,2082,442.59
Dithmarschen,2083,442.59
Dithmarschen,2084,442.59
Dithmarschen,2085,442.59
Dithmarschen,2086,442.59
Dithmarschen,2093,494.27
Dithmarschen,2096,492.89
Dithmarschen,2117,703.55
Dithmarschen,2118,703.55
Dithmarschen,2119,717.59
Dithmarschen,2120,717.59
Dithmarschen,2121,717.59
Dithmarschen,2122,687.79
Dithmarschen,2123,687.79
Dithmarschen,2133,636.75
Dithmarschen,2134,636.75
Dithmarschen,2138,641.2
Dithmarschen,2182,404.39
Dithmarschen,2183,404.39
Dithmarschen,2184,404.39
Dithmarschen,2187,559.04
Dithmarschen,2188,559.04
Dithmarschen,2193,535.24
Dithmarschen,2194,535.24
Dithmarschen,2430,199.52
Dithmarschen,2431,199.52
Dithmarschen,2432,199.52
Dithmarschen,2433,199.52
Dithmarschen,2434,199.52
Dithmarschen,2435,199.52
Dithmarschen,2436,199.52
Dithmarschen,2437,199.52
Dithmarschen,2438,199.52
Dithmarschen,2439,199.52
Dithmarschen,2440,199.52
Dithmarschen,2441,162.98
Dithmarschen,2442,162.98
Dithmarschen,2443,162.98
Dithmarschen,2444,162.98
Dithmarschen,2542,444.57
Dithmarschen,2543,444.57
Dithmarschen,2554,487.43
Dithmarschen,2565,517.98
Dithmarschen,2566,517.98
Dithmarschen,2567,517.98
Dithmarschen,2577,443.46
Dithmarschen,2699,250.72
Dithmarschen,2700,250.72
Dithmarschen,2701,250.72
Dithmarschen,2702,250.72
Dithmarschen,2727,314.04
Dithmarschen,2752,370.57
Dithmarschen,2753,370.57
Dithmarschen,2754,370.57
Dithmarschen,2755,357.81
Dithmarschen,2756,427.13
Dithmarschen,2757,427.13
Dithmarschen,2768,443.22
Dithmarschen,2769,443.22
Dithmarschen,2782,424.62
Dithmarschen,2783,424.62
Herzogtum Lauenburg,95,65.4
Herzogtum Lauenburg,96,65.4
Herzogtum Lauenburg,97,64.81
Herzogtum Lauenburg,98,64.81
Herzogtum Lauenburg,240,112.93
Herzogtum Lauenburg,243,188.34
Herzogtum Lauenburg,249,188.34
Herzogtum Lauenburg,251,155.64
Herzogtum Lauenburg,253,112.93
Herzogtum Lauenburg,254,155.64
Herzogtum Lauenburg,256,145.2
Herzogtum Lauenburg,257,159.37
Herzogtum Lauenburg,260,210.54
Herzogtum Lauenburg,262,145.2
Herzogtum Lauenburg,269,234.39
Herzogtum Lauenburg,285,114.63
Herzogtum Lauenburg,309,140.88
Herzogtum Lauenburg,312,157.88
Herzogtum Lauenburg,314,157.88
Herzogtum Lauenburg,326,188.34
Herzogtum Lauenburg,328,167.21
Herzogtum Lauenburg,329,167.21
Herzogtum Lauenburg,330,202.22
Herzogtum Lauenburg,331,167.21
Herzogtum Lauenburg,332,167.21
Herzogtum Lauenburg,334,202.22
Herzogtum Lauenburg,335,202.22
Herzogtum Lauenburg,336,140.88
Herzogtum Lauenburg,344,114.63
Herzogtum Lauenburg,345,114.63
Herzogtum Lauenburg,346,132.89
Herzogtum Lauenburg,347,132.89
Herzogtum Lauenburg,355,41.95
Herzogtum Lauenburg,358,41.95
Herzogtum Lauenburg,361,41.95
Herzogtum Lauenburg,366,99.34
Herzogtum Lauenburg,367,99.34
Herzogtum Lauenburg,405,193.24
Herzogtum Lauenburg,415,193.24
Herzogtum Lauenburg,438,132.89
Herzogtum Lauenburg,455,185.22
Herzogtum Lauenburg,458,192.8
Herzogtum Lauenburg,587,360.8
Herzogtum Lauenburg,614,389.15
Herzogtum Lauenburg,615,389.15
Herzogtum Lauenburg,616,389.15
Herzogtum Lauenburg,617,389.15
Herzogtum Lauenburg,618,389.15
Herzogtum Lauenburg,619,389.15
Herzogtum Lauenburg,708,419.84
Herzogtum Lauenburg,709,419.84
Herzogtum Lauenburg,719,418.54
Herzogtum Lauenburg,780,298.04
Herzogtum Lauenburg,781,298.04
Herzogtum Lauenburg,825,256.1
Herzogtum Lauenburg,826,256.1
Herzogtum Lauenburg,827,256.1
Herzogtum Lauenburg,835,242.62
Herzogtum Lauenburg,836,242.62
Herzogtum Lauenburg,837,242.62
Herzogtum Lauenburg,838,242.62
Herzogtum Lauenburg,847,211.97
Herzogtum Lauenburg,848,211.97
Herzogtum Lauenburg,849,211.97
Herzogtum Lauenburg,853,218.87
Herzogtum Lauenburg,854,218.87
Herzogtum Lauenburg,879,245.21
Herzogtum Lauenburg,880,245.21
Herzogtum Lauenburg,881,245.21
Herzogtum Lauenburg,882,245.21
Herzogtum Lauenburg,883,245.21
Herzogtum Lauenburg,884,245.21
Herzogtum Lauenburg,1008,304.66
Herzogtum Lauenburg,1009,304.66
Herzogtum Lauenburg,1010,304.66
Herzogtum Lauenburg,1011,304.66
Herzogtum Lauenburg,1068,436.2
Herzogtum Lauenburg,1069,436.2
Herzogtum Lauenburg,1134,361.01
Herzogtum Lauenburg,1135,361.01
Herzogtum Lauenburg,1136,361.01
Herzogtum Lauenburg,1137,361.01
Herzogtum Lauenburg,1138,361.01
Herzogtum Lauenburg,1190,344.63
Herzogtum Lauenburg,1191,344.63
Herzogtum Lauenburg,1192,344.63
Herzogtum Lauenburg,1193,344.63
Herzogtum Lauenburg,1265,383.02
Herzogtum Lauenburg,1266,458.84
Herzogtum Lauenburg,1267,458.84
Herzogtum Lauenburg,1268,458.84
Herzogtum Lauenburg,1269,458.84
Herzogtum Lauenburg,1270,458.84
Herzogtum Lauenburg,1288,414.2
Herzogtum Lauenburg,1289,414.2
Herzogtum Lauenburg,1290,414.2
Herzogtum Lauenburg,1291,414.2
Herzogtum Lauenburg,1348,490.53
Herzogtum Lauenburg,1349,490.53
Herzogtum Lauenburg,1356,511.47
Herzogtum Lauenburg,1360,503.91
Herzogtum Lauenburg,1361,503.91
Herzogtum Lauenburg,1399,557.83
Herzogtum Lauenburg,1400,557.83
Herzogtum Lauenburg,1408,547.61
Herzogtum Lauenburg,1419,548.33
Herzogtum Lauenburg,1420,548.33
Herzogtum Lauenburg,1422,532.38
Herzogtum Lauenburg,1423,532.38
Herzogtum Lauenburg,1424,532.38
Herzogtum Lauenburg,1425,532.38
Herzogtum Lauenburg,1448,502.43
Herzogtum Lauenburg,1449,502.43
Herzogtum Lauenburg,1450,502.43
Herzogtum Lauenburg,1488,553.62
Herzogtum Lauenburg,1489,553.62
Herzogtum Lauenburg,1536,558.87
Herzogtum Lauenburg,1537,558.87
Herzogtum Lauenburg,1538,558.87
Herzogtum Lauenburg,1544,591.7
Herzogtum Lauenburg,1572,639.17
Herzogtum Lauenburg,1573,639.17
Herzogtum Lauenburg,1574,639.17
Herzogtum Lauenburg,1596,619.96
Herzogtum Lauenburg,1597,619.96
Herzogtum Lauenburg,1608,637.01
Herzogtum Lauenburg,1609,637.01
Herzogtum Lauenburg,1613,668.15
Herzogtum Lauenburg,1614,668.15
Herzogtum Lauenburg,1615,668.15
Herzogtum Lauenburg,1624,697.92
Herzogtum Lauenburg,1625,697.92
Herzogtum Lauenburg,1626,697.92
Herzogtum Lauenburg,1627,697.92
Herzogtum Lauenburg,1628,697.92
Herzogtum Lauenburg,1645,576.27
Herzogtum Lauenburg,1646,576.27
Herzogtum Lauenburg,1647,576.27
Herzogtum Lauenburg,1648,576.27
Herzogtum Lauenburg,1655,575.21
Herzogtum Lauenburg,1656,575.21
Herzogtum Lauenburg,1657,575.21
Herzogtum Lauenburg,1658,575.21
Herzogtum Lauenburg,1682,614.1
Herzogtum Lauenburg,1702,650.54
Herzogtum Lauenburg,1703,650.54
Herzogtum Lauenburg,1704,650.54
Herzogtum Lauenburg,1705,650.54
Herzogtum Lauenburg,1714,620.8
Herzogtum Lauenburg,1715,539.75
Herzogtum Lauenburg,1716,539.75
Herzogtum Lauenburg,1717,539.75
Herzogtum Lauenburg,1718,539.75
Herzogtum Lauenburg,1719,539.75
Herzogtum Lauenburg,1720,539.75
Herzogtum Lauenburg,1721,539.75
Herzogtum Lauenburg,1793,613.14
Herzogtum Lauenburg,1794,613.14
Herzogtum Lauenburg,1795,613.14
Herzogtum Lauenburg,1813,595.61
Herzogtum Lauenburg,1814,595.61
Herzogtum Lauenburg,1815,595.61
Herzogtum Lauenburg,1817,620.06
Herzogtum Lauenburg,1818,620.06
Herzogtum Lauenburg,1819,523.9
Herzogtum Lauenburg,1824,594.3
Herzogtum Lauenburg,1828,582.32
Herzogtum Lauenburg,1829,582.32
Herzogtum Lauenburg,1830,603.45
Herzogtum Lauenburg,1831,603.45
Herzogtum Lauenburg,1833,679.12
Herzogtum Lauenburg,1834,679.12
Herzogtum Lauenburg,1835,679.12
Herzogtum Lauenburg,1836,679.12
Herzogtum Lauenburg,1843,616.64
Herzogtum Lauenburg,1844,616.64
Herzogtum Lauenburg,1845,616.64
Herzogtum Lauenburg,1887,623.94
Herzogtum Lauenburg,1888,623.94
Herzogtum Lauenburg,1893,651.56
Herzogtum Lauenburg,1908,540.63
Herzogtum Lauenburg,1909,559.24
Herzogtum Lauenburg,1910,559.24
Herzogtum Lauenburg,1911,559.24
Herzogtum Lauenburg,1912,559.24
Herzogtum Lauenburg,1913,559.24
Herzogtum Lauenburg,1920,526.59
Herzogtum Lauenburg,1945,467.47
Herzogtum Lauenburg,1946,467.47
Herzogtum Lauenburg,1956,505.95
Herzogtum Lauenburg,1957,505.95
Herzogtum Lauenburg,1975,484.94
Herzogtum Lauenburg,1976,484.94
Herzogtum Lauenburg,1977,484.94
Herzogtum Lauenburg,1979,428.89
Herzogtum Lauenburg,1997,431.73
Herzogtum Lauenburg,1998,431.73
Herzogtum Lauenburg,2003,375.7
Herzogtum Lauenburg,2004,375.7
Herzogtum Lauenburg,2005,392.09
Herzogtum Lauenburg,2009,384.38
Herzogtum Lauenburg,2017,445.82
Herzogtum Lauenburg,2018,445.82
Herzogtum Lauenburg,2019,445.82
Herzogtum Lauenburg,2023,461.21
Herzogtum Lauenburg,2024,461.21
Herzogtum Lauenburg,2025,461.21
Herzogtum Lauenburg,2026,461.21
Herzogtum Lauenburg,2027,461.21
Herzogtum Lauenburg,2028,461.21
Herzogtum Lauenburg,2029,461.21
Herzogtum Lauenburg,2030,461.21
Herzogtum Lauenburg,2031,461.21
Herzogtum Lauenburg,2032,461.21
Herzogtum Lauenburg,2033,461.21
Herzogtum Lauenburg,2034,461.21
Herzogtum Lauenburg,2035,461.21
Herzogtum Lauenburg,2036,461.21
Herzogtum Lauenburg,2037,461.21
Herzogtum Lauenburg,2038,461.21
Herzogtum Lauenburg,2039,474.84
Herzogtum Lauenburg,2055,489.83
Herzogtum Lauenburg,2056,489.83
Herzogtum Lauenburg,2082,379.51
Herzogtum Lauenburg,2083,379.51
Herzogtum Lauenburg,2084,379.51
Herzogtum Lauenburg,2085,379.51
Herzogtum Lauenburg,2086,379.51
Herzogtum Lauenburg,2093,430.13
Herzogtum Lauenburg,2096,443.51
Herzogtum Lauenburg,2117,635.3
Herzogtum Lauenburg,2118,635.3
Herzogtum Lauenburg,2119,652.83
Herzogtum Lauenburg,2120,652.83
Herzogtum Lauenburg,2121,652.83
Herzogtum Lauenburg,2122,624.43
Herzogtum Lauenburg,2123,624.43
Herzogtum Lauenburg,2133,571.98
Herzogtum Lauenburg,2134,571.98
Herzogtum Lauenburg,2138,579.88
Herzogtum Lauenburg,2182,381.43
Herzogtum Lauenburg,2183,381.43
Herzogtum Lauenburg,2184,381.43
Herzogtum Lauenburg,2187,547.31
Herzogtum Lauenburg,2188,547.31
Herzogtum Lauenburg,2193,518.64
Herzogtum Lauenburg,2194,518.64
Herzogtum Lauenburg,2430,111.37
Herzogtum Lauenburg,2431,111.37
Herzogtum Lauenburg,2432,111.37
Herzogtum Lauenburg,2433,111.37
Herzogtum Lauenburg,2434,111.37
Herzogtum Lauenburg,2435,111.37
Herzogtum Lauenburg,2436,111.37
Herzogtum Lauenburg,2437,111.37
Herzogtum Lauenburg,2438,111.37
Herzogtum Lauenburg,2439,111.37
Herzogtum Lauenburg,2440,111.37
Herzogtum Lauenburg,2441,49.66
Herzogtum Lauenburg,2442,49.66
Herzogtum Lauenburg,2443,49.66
Herzogtum Lauenburg,2444,49.66
Herzogtum Lauenburg,2542,343.17
Herzogtum Lauenburg,2543,343.17
Herzogtum Lauenburg,2554,370.27
Herzogtum Lauenburg,2565,399.52
Herzogtum Lauenburg,2566,399.52
Herzogtum Lauenburg,2567,399.52
Herzogtum Lauenburg,2577,330.59
Herzogtum Lauenburg,2699,135.83
Herzogtum Lauenburg,2700,135.83
Herzogtum Lauenburg,2701,135.83
Herzogtum Lauenburg,2702,135.83
Herzogtum Lauenburg,2727,232.39
Herzogtum Lauenburg,2752,294.03
Herzogtum Lauenburg,2753,294.03
Herzogtum Lauenburg,2754,294.03
Herzogtum Lauenburg,2755,272.15
Herzogtum Lauenburg,2756,352.19
Herzogtum Lauenburg,2757,352.19
Herzogtum Lauenburg,2768,361.5
Herzogtum Lauenburg,2769,361.5
Herzogtum Lauenburg,2782,327.49
Herzogtum Lauenburg,2783,327.49
Nordfriesland,95,113.11
Nordfriesland,96,113.11
Nordfriesland,97,107.44
Nordfriesland,98,107.44
Nordfriesland,240,256.07
Nordfriesland,243,320.51
Nordfriesland,249,320.51
Nordfriesland,251,303.06
Nordfriesland,253,256.07
Nordfriesland,254,303.06
Nordfriesland,256,273.87
Nordfriesland,257,295.69
Nordfriesland,260,326.93
Nordfriesland,262,273.87
Nordfriesland,269,353.21
Nordfriesland,285,237.28
Nordfriesland,309,224.2
Nordfriesland,312,213.09
Nordfriesland,314,213.09
Nordfriesland,326,320.51
Nordfriesland,328,285.77
Nordfriesland,329,285.77
Nordfriesland,330,309.29
Nordfriesland,331,285.77
Nordfriesland,332,285.77
Nordfriesland,334,309.29
Nordfriesland,335,309.29
Nordfriesland,336,224.2
Nordfriesland,344,237.28
Nordfriesland,345,237.28
Nordfriesland,346,90.02
Nordfriesland,347,90.02
Nordfriesland,355,181.94
Nordfriesland,358,181.94
Nordfriesland,361,181.94
Nordfriesland,366,174.21
Nordfriesland,367,174.21
Nordfriesland,405,211.13
Nordfriesland,415,211.13
Nordfriesland,438,90.02
Nordfriesland,455,219.44
Nordfriesland,458,149.15
Nordfriesland,587,402.18
Nordfriesland,614,416.69
Nordfriesland,615,416.69
Nordfriesland,616,416.69
Nordfriesland,617,416.69
Nordfriesland,618,416.69
Nordfriesland,619,416.69
Nordfriesland,708,468.83
Nordfriesland,709,468.83
Nordfriesland,719,444.41
Nordfriesland,780,325.23
Nordfriesland,781,325.23
Nordfriesland,825,308.22
Nordfriesland,826,308.22
Nordfriesland,827,308.22
Nordfriesland,835,308.85
Nordfriesland,836,308.85
Nordfriesland,837,308.85
Nordfriesland,838,308.85
